mechanism,eps,n_users,accuracy
piecewise_sub,1.0,44,0.027446732954545455
piecewise_sub,1.0,45,0.026916666666666665
piecewise_sub,1.0,46,0.02614470108695652
piecewise_sub,1.0,47,0.02566156914893617
piecewise_sub,1.0,48,0.025244140625
piecewise_sub,1.0,49,0.024700255102040818
piecewise_sub,1.0,50,0.024271875
piecewise_sub,1.0,51,0.02381433823529412
piecewise_sub,1.0,52,0.02337139423076923
piecewise_sub,1.0,53,0.022694575471698113
piecewise_sub,1.0,54,0.02206886574074074
piecewise_sub,1.0,55,0.022105113636363638
piecewise_sub,1.0,56,0.021576450892857143
piecewise_sub,1.0,57,0.02115405701754386
piecewise_sub,1.0,58,0.020886314655172412
piecewise_sub,1.0,59,0.020116525423728812
piecewise_sub,1.0,60,0.0200703125
piecewise_sub,1.0,61,0.019748975409836066
piecewise_sub,1.0,62,0.019732862903225807
piecewise_sub,1.0,63,0.018876488095238095
piecewise_sub,1.0,64,0.0189111328125
piecewise_sub,1.0,65,0.018798076923076924
piecewise_sub,1.0,66,0.018444602272727272
piecewise_sub,1.0,67,0.017959421641791044
piecewise_sub,1.0,68,0.01778262867647059
piecewise_sub,1.0,69,0.017441123188405797
piecewise_sub,1.0,70,0.017220982142857142
piecewise_sub,1.0,71,0.017026848591549296
piecewise_sub,2.0,1,1.0
piecewise_sub,2.0,2,0.631796875
piecewise_sub,2.0,3,0.47739583333333335
piecewise_sub,2.0,4,0.3790625
piecewise_sub,2.0,5,0.30671875
piecewise_sub,2.0,6,0.2694270833333333
piecewise_sub,2.0,7,0.23084821428571428
piecewise_sub,2.0,8,0.2045703125
piecewise_sub,2.0,9,0.18493055555555554
piecewise_sub,2.0,10,0.168234375
piecewise_sub,2.0,11,0.15232954545454547
piecewise_sub,2.0,12,0.139921875
piecewise_sub,2.0,13,0.13171875
piecewise_sub,2.0,14,0.12008928571428572
piecewise_sub,2.0,15,0.11105208333333333
piecewise_sub,2.0,16,0.106259765625
piecewise_sub,2.0,17,0.09868566176470588
piecewise_sub,2.0,18,0.09234375
piecewise_sub,2.0,19,0.08842927631578948
piecewise_sub,2.0,20,0.084375
piecewise_sub,2.0,21,0.08044642857142857
piecewise_sub,2.0,22,0.0782528409090909
piecewise_sub,2.0,23,0.07276494565217391
piecewise_sub,2.0,24,0.07161458333333333
piecewise_sub,2.0,25,0.06828125
piecewise_sub,2.0,26,0.06546274038461539
piecewise_sub,2.0,27,0.062135416666666665
piecewise_sub,2.0,28,0.059670758928571425
piecewise_sub,2.0,29,0.05851293103448276
piecewise_sub,2.0,30,0.05615625
piecewise_sub,2.0,31,0.05464717741935484
piecewise_sub,2.0,32,0.0536376953125
piecewise_sub,2.0,33,0.05185606060606061
piecewise_sub,2.0,34,0.04989889705882353
piecewise_sub,2.0,35,0.04820982142857143
piecewise_sub,2.0,36,0.04648871527777778
piecewise_sub,2.0,37,0.04688766891891892
piecewise_sub,2.0,38,0.04484786184210526
piecewise_sub,2.0,39,0.04408253205128205
piecewise_sub,2.0,40,0.04272265625
piecewise_sub,2.0,41,0.04175685975609756
piecewise_sub,2.0,42,0.039873511904761905
piecewise_sub,2.0,43,0.0398328488372093
piecewise_sub,2.0,44,0.039591619318181816
piecewise_sub,2.0,45,0.03870833333333333
piecewise_sub,2.0,46,0.037129755434782606
piecewise_sub,2.0,47,0.03585438829787234
piecewise_sub,2.0,48,0.03533203125
piecewise_sub,2.0,49,0.035322066326530614
piecewise_sub,2.0,50,0.033878125
piecewise_sub,2.0,51,0.033691789215686274
piecewise_sub,2.0,52,0.03294170673076923
piecewise_sub,2.0,53,0.03201061320754717
piecewise_sub,2.0,54,0.031574074074074074
piecewise_sub,2.0,55,0.031139204545454546
piecewise_sub,2.0,56,0.03029296875
piecewise_sub,2.0,57,0.030290570175438597
piecewise_sub,2.0,58,0.029261853448275862
piecewise_sub,2.0,59,0.028861228813559323
piecewise_sub,2.0,60,0.028302083333333332
piecewise_sub,2.0,61,0.02785092213114754
piecewise_sub,2.0,62,0.027797379032258065
piecewise_sub,2.0,63,0.027209821428571427
piecewise_sub,2.0,64,0.02689453125
piecewise_sub,2.0,65,0.026360576923076924
piecewise_sub,2.0,66,0.025812026515151514
piecewise_sub,2.0,67,0.025242537313432834
piecewise_sub,2.0,68,0.02534466911764706
piecewise_sub,2.0,69,0.024812047101449276
piecewise_sub,2.0,70,0.02431919642857143
piecewise_sub,2.0,71,0.02374119718309859
piecewise_sub,4.0,1,1.0
piecewise_sub,4.0,2,0.810703125
piecewise_sub,4.0,3,0.71140625
piecewise_sub,4.0,4,0.615390625
piecewise_sub,4.0,5,0.54540625
piecewise_sub,4.0,6,0.4928385416666667
piecewise_sub,4.0,7,0.4408705357142857
piecewise_sub,4.0,8,0.40283203125
piecewise_sub,4.0,9,0.3658854166666667
piecewise_sub,4.0,10,0.335
piecewise_sub,4.0,11,0.30845170454545456
piecewise_sub,4.0,12,0.2909244791666667
piecewise_sub,4.0,13,0.26905048076923077
piecewise_sub,4.0,14,0.252578125
piecewise_sub,4.0,15,0.24521875
piecewise_sub,4.0,16,0.229814453125
piecewise_sub,4.0,17,0.2194485294117647
piecewise_sub,4.0,18,0.20725694444444445
piecewise_sub,4.0,19,0.19951480263157895
piecewise_sub,4.0,20,0.1896171875
piecewise_sub,4.0,21,0.17704613095238095
piecewise_sub,4.0,22,0.16970170454545455
piecewise_sub,4.0,23,0.16311141304347826
piecewise_sub,4.0,24,0.15965494791666668
piecewise_sub,4.0,25,0.1522
piecewise_sub,4.0,26,0.1473377403846154
piecewise_sub,4.0,27,0.14297453703703702
piecewise_sub,4.0,28,0.1370814732142857
piecewise_sub,4.0,29,0.13188577586206895
piecewise_sub,4.0,30,0.128609375
piecewise_sub,4.0,31,0.12494959677419355
piecewise_sub,4.0,32,0.120244140625
piecewise_sub,4.0,33,0.1168939393939394
piecewise_sub,4.0,34,0.11470128676470588
piecewise_sub,4.0,35,0.11080357142857143
piecewise_sub,4.0,36,0.10810763888888889
piecewise_sub,4.0,37,0.10665118243243243
piecewise_sub,4.0,38,0.10337171052631579
piecewise_sub,4.0,39,0.10028846153846153
piecewise_sub,4.0,40,0.09712890625
piecewise_sub,4.0,41,0.09514100609756097
piecewise_sub,4.0,42,0.09327380952380952
piecewise_sub,4.0,43,0.09011991279069767
piecewise_sub,4.0,44,0.08887784090909091
piecewise_sub,4.0,45,0.08796527777777778
piecewise_sub,4.0,46,0.08462296195652173
piecewise_sub,4.0,47,0.08367353723404256
piecewise_sub,4.0,48,0.082158203125
piecewise_sub,4.0,49,0.07967155612244899
piecewise_sub,4.0,50,0.07821875
piecewise_sub,4.0,51,0.07668504901960785
piecewise_sub,4.0,52,0.074921875
piecewise_sub,4.0,53,0.07404775943396226
piecewise_sub,4.0,54,0.0731076388888889
piecewise_sub,4.0,55,0.07084375
piecewise_sub,4.0,56,0.07048549107142857
piecewise_sub,4.0,57,0.0687828947368421
piecewise_sub,4.0,58,0.06738415948275862
piecewise_sub,4.0,59,0.06570444915254238
piecewise_sub,4.0,60,0.06516666666666666
piecewise_sub,4.0,61,0.06385245901639344
piecewise_sub,4.0,62,0.06278729838709678
piecewise_sub,4.0,63,0.06193948412698413
piecewise_sub,4.0,64,0.0609912109375
piecewise_sub,4.0,65,0.060189903846153844
piecewise_sub,4.0,66,0.059995265151515154
piecewise_sub,4.0,67,0.05807602611940298
piecewise_sub,4.0,68,0.05743566176470588
piecewise_sub,4.0,69,0.05644248188405797
piecewise_sub,4.0,70,0.055970982142857145
piecewise_sub,4.0,71,0.05511663732394366
piecewise_sub,8.0,1,1.0
piecewise_sub,8.0,2,0.958203125
piecewise_sub,8.0,3,0.91203125
piecewise_sub,8.0,4,0.87921875
piecewise_sub,8.0,5,0.84634375
piecewise_sub,8.0,6,0.8128125
piecewise_sub,8.0,7,0.7872767857142857
piecewise_sub,8.0,8,0.7580078125
piecewise_sub,8.0,9,0.7275868055555555
piecewise_sub,8.0,10,0.70325
piecewise_sub,8.0,11,0.6781107954545454
piecewise_sub,8.0,12,0.6597395833333334
piecewise_sub,8.0,13,0.6427884615384616
piecewise_sub,8.0,14,0.6225
piecewise_sub,8.0,15,0.5937291666666666
piecewise_sub,8.0,16,0.57439453125
piecewise_sub,8.0,17,0.5582628676470588
piecewise_sub,8.0,18,0.5412413194444444
piecewise_sub,8.0,19,0.5293503289473684
piecewise_sub,8.0,20,0.5103515625
piecewise_sub,8.0,21,0.49921875
piecewise_sub,8.0,22,0.48834517045454545
piecewise_sub,8.0,23,0.4704008152173913
piecewise_sub,8.0,24,0.46005859375
piecewise_sub,8.0,25,0.4488
piecewise_sub,8.0,26,0.43798076923076923
piecewise_sub,8.0,27,0.427505787037037
piecewise_sub,8.0,28,0.41530691964285715
piecewise_sub,8.0,29,0.40857219827586205
piecewise_sub,8.0,30,0.399515625
piecewise_sub,8.0,31,0.38633064516129034
piecewise_sub,8.0,32,0.37791015625
piecewise_sub,8.0,33,0.3718465909090909
piecewise_sub,8.0,34,0.36465992647058826
piecewise_sub,8.0,35,0.3550044642857143
piecewise_sub,8.0,36,0.3475390625
piecewise_sub,8.0,37,0.34000422297297295
piecewise_sub,8.0,38,0.33410361842105263
piecewise_sub,8.0,39,0.3295673076923077
piecewise_sub,8.0,40,0.32035546875
piecewise_sub,8.0,41,0.3176143292682927
piecewise_sub,8.0,42,0.3099627976190476
piecewise_sub,8.0,43,0.3048582848837209
piecewise_sub,8.0,44,0.29772017045454546
piecewise_sub,8.0,45,0.2941076388888889
piecewise_sub,8.0,46,0.28907608695652176
piecewise_sub,8.0,47,0.28454787234042556
piecewise_sub,8.0,48,0.27777994791666666
piecewise_sub,8.0,49,0.2733163265306122
piecewise_sub,8.0,50,0.268259375
piecewise_sub,8.0,51,0.26332107843137254
piecewise_sub,8.0,52,0.26114483173076924
piecewise_sub,8.0,53,0.2559375
piecewise_sub,8.0,54,0.25188078703703703
piecewise_sub,8.0,55,0.24723579545454547
piecewise_sub,8.0,56,0.2443247767857143
piecewise_sub,8.0,57,0.23923245614035088
piecewise_sub,8.0,58,0.2358270474137931
piecewise_sub,8.0,59,0.23346927966101694
piecewise_sub,8.0,60,0.22937239583333333
piecewise_sub,8.0,61,0.22656506147540983
piecewise_sub,8.0,62,0.22299395161290322
piecewise_sub,8.0,63,0.21945188492063492
piecewise_sub,8.0,64,0.21682861328125
piecewise_sub,8.0,65,0.21572836538461537
piecewise_sub,8.0,66,0.2106628787878788
piecewise_sub,8.0,67,0.20829757462686568
piecewise_sub,8.0,68,0.20656020220588237
piecewise_sub,8.0,69,0.20303215579710146
piecewise_sub,8.0,70,0.20047098214285713
piecewise_sub,8.0,71,0.19860915492957745
piecewise_sub,16.0,1,1.0
piecewise_sub,16.0,2,0.9953125
piecewise_sub,16.0,3,0.9938020833333333
piecewise_sub,16.0,4,0.9873828125
piecewise_sub,16.0,5,0.985375
piecewise_sub,16.0,6,0.9752864583333334
piecewise_sub,16.0,7,0.9742633928571428
piecewise_sub,16.0,8,0.969140625
piecewise_sub,16.0,9,0.9625520833333333
piecewise_sub,16.0,10,0.95453125
piecewise_sub,16.0,11,0.95640625
piecewise_sub,16.0,12,0.9513541666666666
piecewise_sub,16.0,13,0.9479807692307692
piecewise_sub,16.0,14,0.9468080357142857
piecewise_sub,16.0,15,0.93903125
piecewise_sub,16.0,16,0.937470703125
piecewise_sub,16.0,17,0.9329871323529412
piecewise_sub,16.0,18,0.9300868055555556
piecewise_sub,16.0,19,0.9258305921052632
piecewise_sub,16.0,20,0.9201484375
piecewise_sub,16.0,21,0.9198958333333334
piecewise_sub,16.0,22,0.9129332386363637
piecewise_sub,16.0,23,0.9133423913043478
piecewise_sub,16.0,24,0.9038802083333334
piecewise_sub,16.0,25,0.90000625
piecewise_sub,16.0,26,0.9046033653846154
piecewise_sub,16.0,27,0.8980208333333334
piecewise_sub,16.0,28,0.8916741071428571
piecewise_sub,16.0,29,0.8879471982758621
piecewise_sub,16.0,30,0.8905625
piecewise_sub,16.0,31,0.8855846774193549
piecewise_sub,16.0,32,0.879267578125
piecewise_sub,16.0,33,0.8745738636363637
piecewise_sub,16.0,34,0.8713005514705883
piecewise_sub,16.0,35,0.8670848214285715
piecewise_sub,16.0,36,0.8696657986111112
piecewise_sub,16.0,37,0.8606081081081081
piecewise_sub,16.0,38,0.8596504934210526
piecewise_sub,16.0,39,0.8558293269230769
piecewise_sub,16.0,40,0.85619140625
piecewise_sub,16.0,41,0.8502858231707318
piecewise_sub,16.0,42,0.8480431547619047
piecewise_sub,16.0,43,0.8473982558139534
piecewise_sub,16.0,44,0.8425248579545455
piecewise_sub,16.0,45,0.8387152777777778
piecewise_sub,16.0,46,0.8375407608695652
piecewise_sub,16.0,47,0.8318949468085106
piecewise_sub,16.0,48,0.8313997395833334
piecewise_sub,16.0,49,0.8251307397959183
piecewise_sub,16.0,50,0.826465625
piecewise_sub,16.0,51,0.8198774509803921
piecewise_sub,16.0,52,0.8176682692307692
piecewise_sub,16.0,53,0.8142570754716981
piecewise_sub,16.0,54,0.812890625
piecewise_sub,16.0,55,0.8129232954545454
piecewise_sub,16.0,56,0.8067829241071428
piecewise_sub,16.0,57,0.8051754385964912
piecewise_sub,16.0,58,0.8020150862068965
piecewise_sub,16.0,59,0.799719279661017
piecewise_sub,16.0,60,0.7981614583333333
piecewise_sub,16.0,61,0.7947822745901639
piecewise_sub,16.0,62,0.7900327620967742
piecewise_sub,16.0,63,0.7884895833333333
piecewise_sub,16.0,64,0.7858740234375
piecewise_sub,16.0,65,0.7833221153846154
piecewise_sub,16.0,66,0.781595643939394
piecewise_sub,16.0,67,0.7801096082089553
piecewise_sub,16.0,68,0.7755445772058823
piecewise_sub,16.0,69,0.774302536231884
piecewise_sub,16.0,70,0.7715334821428571
piecewise_sub,16.0,71,0.769106514084507
piecewise_sub,32.0,1,1.0
piecewise_sub,32.0,2,0.9996875
piecewise_sub,32.0,3,0.9980208333333334
piecewise_sub,32.0,4,0.99296875
piecewise_sub,32.0,5,0.99040625
piecewise_sub,32.0,6,0.9886979166666666
piecewise_sub,32.0,7,0.9908035714285715
piecewise_sub,32.0,8,0.990546875
piecewise_sub,32.0,9,0.9896701388888889
piecewise_sub,32.0,10,0.9863125
piecewise_sub,32.0,11,0.9834801136363637
piecewise_sub,32.0,12,0.9863932291666667
piecewise_sub,32.0,13,0.9857331730769231
piecewise_sub,32.0,14,0.9841517857142857
piecewise_sub,32.0,15,0.9794270833333333
piecewise_sub,32.0,16,0.978427734375
piecewise_sub,32.0,17,0.9785110294117647
piecewise_sub,32.0,18,0.9801996527777778
piecewise_sub,32.0,19,0.9750986842105264
piecewise_sub,32.0,20,0.9754296875
piecewise_sub,32.0,21,0.97
piecewise_sub,32.0,22,0.9737357954545455
piecewise_sub,32.0,23,0.973539402173913
piecewise_sub,32.0,24,0.9710481770833334
piecewise_sub,32.0,25,0.9690875
piecewise_sub,32.0,26,0.9695072115384615
piecewise_sub,32.0,27,0.9672511574074074
piecewise_sub,32.0,28,0.9667299107142857
piecewise_sub,32.0,29,0.9635129310344828
piecewise_sub,32.0,30,0.9610677083333333
piecewise_sub,32.0,31,0.9646925403225807
piecewise_sub,32.0,32,0.96015625
piecewise_sub,32.0,33,0.9609848484848484
piecewise_sub,32.0,34,0.9606525735294118
piecewise_sub,32.0,35,0.9629821428571429
piecewise_sub,32.0,36,0.9562369791666666
piecewise_sub,32.0,37,0.9571494932432433
piecewise_sub,32.0,38,0.9569654605263158
piecewise_sub,32.0,39,0.9548237179487179
piecewise_sub,32.0,40,0.95583984375
piecewise_sub,32.0,41,0.9511585365853659
piecewise_sub,32.0,42,0.9547581845238096
piecewise_sub,32.0,43,0.9512718023255814
piecewise_sub,32.0,44,0.9531498579545454
piecewise_sub,32.0,45,0.9513506944444444
piecewise_sub,32.0,46,0.9509680706521739
piecewise_sub,32.0,47,0.9504521276595744
piecewise_sub,32.0,48,0.9482942708333333
piecewise_sub,32.0,49,0.9480548469387755
piecewise_sub,32.0,50,0.9471
piecewise_sub,32.0,51,0.9462898284313725
piecewise_sub,32.0,52,0.9474579326923077
piecewise_sub,32.0,53,0.9443543632075472
piecewise_sub,32.0,54,0.9454542824074074
piecewise_sub,32.0,55,0.9441732954545454
piecewise_sub,32.0,56,0.9451283482142857
piecewise_sub,32.0,57,0.9428234649122808
piecewise_sub,32.0,58,0.9410479525862069
piecewise_sub,32.0,59,0.9416710805084746
piecewise_sub,32.0,60,0.9424166666666667
piecewise_sub,32.0,61,0.9389369877049181
piecewise_sub,32.0,62,0.9389238911290323
piecewise_sub,32.0,63,0.9390426587301587
piecewise_sub,32.0,64,0.93814208984375
piecewise_sub,32.0,65,0.9377668269230769
piecewise_sub,32.0,66,0.9377627840909091
piecewise_sub,32.0,67,0.9374790111940299
piecewise_sub,32.0,68,0.9365165441176471
piecewise_sub,32.0,69,0.9356816123188406
piecewise_sub,32.0,70,0.9349665178571429
piecewise_sub,32.0,71,0.9346808978873239
piecewise_sub,64.0,1,1.0
piecewise_sub,64.0,2,0.991796875
piecewise_sub,64.0,3,0.9956770833333334
piecewise_sub,64.0,4,0.9928515625
piecewise_sub,64.0,5,0.99253125
piecewise_sub,64.0,6,0.9945833333333334
piecewise_sub,64.0,7,0.9911830357142857
piecewise_sub,64.0,8,0.9933984375
piecewise_sub,64.0,9,0.9885763888888889
piecewise_sub,64.0,10,0.988484375
piecewise_sub,64.0,11,0.9870596590909091
piecewise_sub,64.0,12,0.9829166666666667
piecewise_sub,64.0,13,0.9833173076923077
piecewise_sub,64.0,14,0.9810044642857143
piecewise_sub,64.0,15,0.9786145833333333
piecewise_sub,64.0,16,0.97685546875
piecewise_sub,64.0,17,0.9787040441176471
piecewise_sub,64.0,18,0.9724045138888889
piecewise_sub,64.0,19,0.9755838815789474
piecewise_sub,64.0,20,0.9786796875
piecewise_sub,64.0,21,0.9743080357142857
piecewise_sub,64.0,22,0.9711647727272728
piecewise_sub,64.0,23,0.9701290760869565
piecewise_sub,64.0,24,0.9685091145833333
piecewise_sub,64.0,25,0.96905
piecewise_sub,64.0,26,0.9705228365384615
piecewise_sub,64.0,27,0.971099537037037
piecewise_sub,64.0,28,0.9636551339285714
piecewise_sub,64.0,29,0.9645635775862069
piecewise_sub,64.0,30,0.9632083333333333
piecewise_sub,64.0,31,0.9634475806451613
piecewise_sub,64.0,32,0.960302734375
piecewise_sub,64.0,33,0.9612642045454546
piecewise_sub,64.0,34,0.9587867647058823
piecewise_sub,64.0,35,0.9632678571428571
piecewise_sub,64.0,36,0.9597960069444444
piecewise_sub,64.0,37,0.9599535472972973
piecewise_sub,64.0,38,0.9596998355263158
piecewise_sub,64.0,39,0.9541386217948717
piecewise_sub,64.0,40,0.9557265625
piecewise_sub,64.0,41,0.9532621951219512
piecewise_sub,64.0,42,0.9521651785714286
piecewise_sub,64.0,43,0.9534084302325582
piecewise_sub,64.0,44,0.9521164772727273
piecewise_sub,64.0,45,0.9517013888888889
piecewise_sub,64.0,46,0.9538009510869565
piecewise_sub,64.0,47,0.948470744680851
piecewise_sub,64.0,48,0.9532584635416667
piecewise_sub,64.0,49,0.9490497448979592
piecewise_sub,64.0,50,0.949759375
piecewise_sub,64.0,51,0.9470802696078431
piecewise_sub,64.0,52,0.9454747596153846
piecewise_sub,64.0,53,0.9476621462264151
piecewise_sub,64.0,54,0.9460069444444444
piecewise_sub,64.0,55,0.9429375
piecewise_sub,64.0,56,0.946328125
piecewise_sub,64.0,57,0.9435142543859649
piecewise_sub,64.0,58,0.9406600215517241
piecewise_sub,64.0,59,0.941083156779661
piecewise_sub,64.0,60,0.9425338541666667
piecewise_sub,64.0,61,0.9437167008196722
piecewise_sub,64.0,62,0.9406905241935484
piecewise_sub,64.0,63,0.939578373015873
piecewise_sub,64.0,64,0.93859130859375
piecewise_sub,64.0,65,0.9390144230769231
piecewise_sub,64.0,66,0.9393087121212121
piecewise_sub,64.0,67,0.9386007462686567
piecewise_sub,64.0,68,0.9367807904411765
piecewise_sub,64.0,69,0.9372169384057971
piecewise_sub,64.0,70,0.93571875
piecewise_sub,64.0,71,0.9357394366197183
piecewise_sub,inf,1,1.0
piecewise_sub,inf,2,0.994375
piecewise_sub,inf,3,0.9972916666666667
piecewise_sub,inf,4,0.9955859375
piecewise_sub,inf,5,0.994875
piecewise_sub,inf,6,0.990390625
piecewise_sub,inf,7,0.9883035714285714
piecewise_sub,inf,8,0.9884375
piecewise_sub,inf,9,0.9876736111111111
piecewise_sub,inf,10,0.985859375
piecewise_sub,inf,11,0.9848011363636363
piecewise_sub,inf,12,0.9866015625
piecewise_sub,inf,13,0.9831610576923077
piecewise_sub,inf,14,0.98328125
piecewise_sub,inf,15,0.9771458333333334
piecewise_sub,inf,16,0.980966796875
piecewise_sub,inf,17,0.9778768382352941
piecewise_sub,inf,18,0.9779253472222222
piecewise_sub,inf,19,0.9747286184210526
piecewise_sub,inf,20,0.974921875
piecewise_sub,inf,21,0.9740625
piecewise_sub,inf,22,0.9710085227272728
piecewise_sub,inf,23,0.9725815217391305
piecewise_sub,inf,24,0.9664322916666667
piecewise_sub,inf,25,0.96886875
piecewise_sub,inf,26,0.9684014423076923
piecewise_sub,inf,27,0.9694502314814815
piecewise_sub,inf,28,0.9675837053571429
piecewise_sub,inf,29,0.9669612068965517
piecewise_sub,inf,30,0.9681354166666667
piecewise_sub,inf,31,0.9626814516129032
piecewise_sub,inf,32,0.962021484375
piecewise_sub,inf,33,0.9583191287878788
piecewise_sub,inf,34,0.959016544117647
piecewise_sub,inf,35,0.9607142857142857
piecewise_sub,inf,36,0.9563671875
piecewise_sub,inf,37,0.9578758445945946
piecewise_sub,inf,38,0.9585361842105263
piecewise_sub,inf,39,0.9561097756410256
piecewise_sub,inf,40,0.9569765625
piecewise_sub,inf,41,0.9548666158536585
piecewise_sub,inf,42,0.9536755952380952
piecewise_sub,inf,43,0.9518931686046511
piecewise_sub,inf,44,0.9502698863636364
piecewise_sub,inf,45,0.94890625
piecewise_sub,inf,46,0.9522826086956522
piecewise_sub,inf,47,0.9495412234042553
piecewise_sub,inf,48,0.9488346354166667
piecewise_sub,inf,49,0.9486734693877551
piecewise_sub,inf,50,0.949134375
piecewise_sub,inf,51,0.9502297794117647
piecewise_sub,inf,52,0.9461448317307692
piecewise_sub,inf,53,0.9457841981132076
piecewise_sub,inf,54,0.9441753472222222
piecewise_sub,inf,55,0.9446960227272727
piecewise_sub,inf,56,0.9443136160714286
piecewise_sub,inf,57,0.9440131578947368
piecewise_sub,inf,58,0.9429714439655172
piecewise_sub,inf,59,0.9427807203389831
piecewise_sub,inf,60,0.9403229166666667
piecewise_sub,inf,61,0.9405302254098361
piecewise_sub,inf,62,0.9406048387096774
piecewise_sub,inf,63,0.9393824404761905
piecewise_sub,inf,64,0.939560546875
piecewise_sub,inf,65,0.9375264423076923
piecewise_sub,inf,66,0.9390033143939394
piecewise_sub,inf,67,0.9370755597014926
piecewise_sub,inf,68,0.9371392463235294
piecewise_sub,inf,69,0.9363586956521739
piecewise_sub,inf,70,0.9358950892857143
piecewise_sub,inf,71,0.9357394366197183
