mechanism,eps,n_users,max_recall
piecewise_sub,1.0,23,0.05909943714821764
piecewise_sub,1.0,24,0.05395095367847411
piecewise_sub,1.0,25,0.06043676993397664
piecewise_sub,1.0,26,0.05017452006980803
piecewise_sub,1.0,27,0.05054151624548736
piecewise_sub,1.0,28,0.04657994125052455
piecewise_sub,1.0,29,0.04661182922052487
piecewise_sub,1.0,30,0.04370282081843464
piecewise_sub,1.0,31,0.04440497335701599
piecewise_sub,1.0,32,0.042538354253835425
piecewise_sub,1.0,33,0.041846562603786115
piecewise_sub,1.0,34,0.03948180135718692
piecewise_sub,1.0,35,0.03888888888888889
piecewise_sub,1.0,36,0.03984962406015038
piecewise_sub,1.0,37,0.03803863298662704
piecewise_sub,1.0,38,0.038179916317991634
piecewise_sub,1.0,39,0.03523213697728021
piecewise_sub,1.0,40,0.03474484256243214
piecewise_sub,1.0,41,0.03397773872290568
piecewise_sub,1.0,42,0.03479471120389701
piecewise_sub,1.0,43,0.031026785714285715
piecewise_sub,1.0,44,0.03220892274211099
piecewise_sub,1.0,45,0.03272727272727273
piecewise_sub,1.0,46,0.03180212014134275
piecewise_sub,1.0,47,0.02975311247098544
piecewise_sub,1.0,48,0.02850412249705536
piecewise_sub,1.0,49,0.027231825716315414
piecewise_sub,1.0,50,0.027453671928620454
piecewise_sub,1.0,51,0.025429399955387018
piecewise_sub,1.0,52,0.02611868638371423
piecewise_sub,1.0,53,0.028196297890658632
piecewise_sub,1.0,54,0.025742988698200082
piecewise_sub,1.0,55,0.024179943767572633
piecewise_sub,1.0,56,0.024796380090497738
piecewise_sub,1.0,57,0.024127108670066694
piecewise_sub,1.0,58,0.0240918501788067
piecewise_sub,1.0,59,0.023451485857500894
piecewise_sub,1.0,60,0.0232421875
piecewise_sub,1.0,61,0.022002610479209397
piecewise_sub,1.0,62,0.023286633850814087
piecewise_sub,1.0,63,0.02365257851880574
piecewise_sub,1.0,64,0.020932277924362357
piecewise_sub,1.0,65,0.020985401459854013
piecewise_sub,1.0,66,0.020392458637937667
piecewise_sub,1.0,67,0.020111900801451685
piecewise_sub,1.0,68,0.019262161279791055
piecewise_sub,1.0,69,0.01970519782777347
piecewise_sub,1.0,70,0.019679633867276888
piecewise_sub,1.0,71,0.018261394506489587
piecewise_sub,2.0,1,1.0
piecewise_sub,2.0,2,0.7121212121212122
piecewise_sub,2.0,3,0.6
piecewise_sub,2.0,4,0.3968253968253968
piecewise_sub,2.0,5,0.35051546391752575
piecewise_sub,2.0,6,0.27932960893854747
piecewise_sub,2.0,7,0.23255813953488372
piecewise_sub,2.0,8,0.20534629404617255
piecewise_sub,2.0,9,0.1838006230529595
piecewise_sub,2.0,10,0.15855354659248957
piecewise_sub,2.0,11,0.14774281805745554
piecewise_sub,2.0,12,0.14274981217129978
piecewise_sub,2.0,13,0.12430632630410655
piecewise_sub,2.0,14,0.12038523274478331
piecewise_sub,2.0,15,0.11056511056511056
piecewise_sub,2.0,16,0.1037463976945245
piecewise_sub,2.0,17,0.09392655367231638
piecewise_sub,2.0,18,0.09022556390977443
piecewise_sub,2.0,19,0.08185279187817258
piecewise_sub,2.0,20,0.07792207792207792
piecewise_sub,2.0,21,0.08085912823752368
piecewise_sub,2.0,22,0.07672955974842767
piecewise_sub,2.0,23,0.07047925896093435
piecewise_sub,2.0,24,0.06838328408611229
piecewise_sub,2.0,25,0.06913827655310621
piecewise_sub,2.0,26,0.0609516319307904
piecewise_sub,2.0,27,0.06066176470588235
piecewise_sub,2.0,28,0.05685986793837124
piecewise_sub,2.0,29,0.05931242916509256
piecewise_sub,2.0,30,0.056672760511883
piecewise_sub,2.0,31,0.05295566502463054
piecewise_sub,2.0,32,0.05108733172247152
piecewise_sub,2.0,33,0.053225237927388085
piecewise_sub,2.0,34,0.04612427930813581
piecewise_sub,2.0,35,0.04692260816575259
piecewise_sub,2.0,36,0.044969265609835
piecewise_sub,2.0,37,0.04819642315853289
piecewise_sub,2.0,38,0.04150294695481336
piecewise_sub,2.0,39,0.04050235478806907
piecewise_sub,2.0,40,0.04021937842778794
piecewise_sub,2.0,41,0.039989406779661014
piecewise_sub,2.0,42,0.03898635477582846
piecewise_sub,2.0,43,0.03724928366762178
piecewise_sub,2.0,44,0.03645116918844567
piecewise_sub,2.0,45,0.03551401869158879
piecewise_sub,2.0,46,0.03654724693435922
piecewise_sub,2.0,47,0.03387877391103941
piecewise_sub,2.0,48,0.032066508313539195
piecewise_sub,2.0,49,0.033216374269005845
piecewise_sub,2.0,50,0.03361344537815126
piecewise_sub,2.0,51,0.031090289608177172
piecewise_sub,2.0,52,0.029917121487770367
piecewise_sub,2.0,53,0.031141868512110725
piecewise_sub,2.0,54,0.02822414503502266
piecewise_sub,2.0,55,0.028747433264887063
piecewise_sub,2.0,56,0.02892249527410208
piecewise_sub,2.0,57,0.02838511699271193
piecewise_sub,2.0,58,0.028708133971291867
piecewise_sub,2.0,59,0.0259588008708759
piecewise_sub,2.0,60,0.026018099547511313
piecewise_sub,2.0,61,0.02454102660172349
piecewise_sub,2.0,62,0.02762334954829743
piecewise_sub,2.0,63,0.024774774774774775
piecewise_sub,2.0,64,0.02559192200557103
piecewise_sub,2.0,65,0.024110605294216828
piecewise_sub,2.0,66,0.024486980513881703
piecewise_sub,2.0,67,0.02336202353767785
piecewise_sub,2.0,68,0.024570419142444195
piecewise_sub,2.0,69,0.023195084485407066
piecewise_sub,2.0,70,0.022773044151820295
piecewise_sub,2.0,71,0.02153514843870174
piecewise_sub,4.0,1,1.0
piecewise_sub,4.0,2,0.828125
piecewise_sub,4.0,3,0.7352941176470589
piecewise_sub,4.0,4,0.5137254901960784
piecewise_sub,4.0,5,0.5847953216374269
piecewise_sub,4.0,6,0.4380952380952381
piecewise_sub,4.0,7,0.40274599542334094
piecewise_sub,4.0,8,0.3230769230769231
piecewise_sub,4.0,9,0.27116402116402116
piecewise_sub,4.0,10,0.24733268671193018
piecewise_sub,4.0,11,0.2674033149171271
piecewise_sub,4.0,12,0.23853211009174313
piecewise_sub,4.0,13,0.22895622895622897
piecewise_sub,4.0,14,0.1963963963963964
piecewise_sub,4.0,15,0.17578947368421052
piecewise_sub,4.0,16,0.18953252032520326
piecewise_sub,4.0,17,0.17866909753874202
piecewise_sub,4.0,18,0.15849673202614378
piecewise_sub,4.0,19,0.13092417061611375
piecewise_sub,4.0,20,0.14218645204560698
piecewise_sub,4.0,21,0.12195121951219512
piecewise_sub,4.0,22,0.11478477854023705
piecewise_sub,4.0,23,0.12842712842712842
piecewise_sub,4.0,24,0.10836219693221177
piecewise_sub,4.0,25,0.09940357852882704
piecewise_sub,4.0,26,0.09782608695652174
piecewise_sub,4.0,27,0.10133333333333333
piecewise_sub,4.0,28,0.09817549956559514
piecewise_sub,4.0,29,0.0893874643874644
piecewise_sub,4.0,30,0.08997520368402409
piecewise_sub,4.0,31,0.09410112359550561
piecewise_sub,4.0,32,0.08235823582358236
piecewise_sub,4.0,33,0.07675534234627127
piecewise_sub,4.0,34,0.07432194434660092
piecewise_sub,4.0,35,0.07426185505517446
piecewise_sub,4.0,36,0.0704647676161919
piecewise_sub,4.0,37,0.06878118317890235
piecewise_sub,4.0,38,0.06958333333333333
piecewise_sub,4.0,39,0.06610828597068501
piecewise_sub,4.0,40,0.06232897537245363
piecewise_sub,4.0,41,0.06344669905687339
piecewise_sub,4.0,42,0.06837131739855476
piecewise_sub,4.0,43,0.05952060328575276
piecewise_sub,4.0,44,0.05567819475104243
piecewise_sub,4.0,45,0.06001154068090017
piecewise_sub,4.0,46,0.056860036832412524
piecewise_sub,4.0,47,0.053420805998125584
piecewise_sub,4.0,48,0.05460829493087557
piecewise_sub,4.0,49,0.05091506335053965
piecewise_sub,4.0,50,0.05484024797329518
piecewise_sub,4.0,51,0.04936240230357877
piecewise_sub,4.0,52,0.051103843008994274
piecewise_sub,4.0,53,0.04909332153914197
piecewise_sub,4.0,54,0.04525236898085477
piecewise_sub,4.0,55,0.045543776992540246
piecewise_sub,4.0,56,0.04815983175604627
piecewise_sub,4.0,57,0.04224224224224224
piecewise_sub,4.0,58,0.043810289389067524
piecewise_sub,4.0,59,0.04443530137831722
piecewise_sub,4.0,60,0.044877049180327866
piecewise_sub,4.0,61,0.041760954536103685
piecewise_sub,4.0,62,0.04397299903567985
piecewise_sub,4.0,63,0.039493293591654245
piecewise_sub,4.0,64,0.04243800209570381
piecewise_sub,4.0,65,0.038065159574468085
piecewise_sub,4.0,66,0.038417337054670826
piecewise_sub,4.0,67,0.03640500568828214
piecewise_sub,4.0,68,0.037255867388806825
piecewise_sub,4.0,69,0.036805783766020374
piecewise_sub,4.0,70,0.03704856787048568
piecewise_sub,4.0,71,0.03550392670157068
piecewise_sub,8.0,1,1.0
piecewise_sub,8.0,2,0.964
piecewise_sub,8.0,3,0.8949771689497716
piecewise_sub,8.0,4,0.7978142076502732
piecewise_sub,8.0,5,0.7671840354767184
piecewise_sub,8.0,6,0.7655367231638418
piecewise_sub,8.0,7,0.6936339522546419
piecewise_sub,8.0,8,0.6646090534979424
piecewise_sub,8.0,9,0.5820689655172414
piecewise_sub,8.0,10,0.5479603087100331
piecewise_sub,8.0,11,0.5242451967063129
piecewise_sub,8.0,12,0.5
piecewise_sub,8.0,13,0.4492619926199262
piecewise_sub,8.0,14,0.455584872471416
piecewise_sub,8.0,15,0.4105865522174535
piecewise_sub,8.0,16,0.4232233502538071
piecewise_sub,8.0,17,0.37706270627062705
piecewise_sub,8.0,18,0.3568106312292359
piecewise_sub,8.0,19,0.3771186440677966
piecewise_sub,8.0,20,0.37308228730822873
piecewise_sub,8.0,21,0.325508607198748
piecewise_sub,8.0,22,0.30857142857142855
piecewise_sub,8.0,23,0.3069888961463096
piecewise_sub,8.0,24,0.30727762803234504
piecewise_sub,8.0,25,0.30358018636586565
piecewise_sub,8.0,26,0.2940851299060254
piecewise_sub,8.0,27,0.2836615220862161
piecewise_sub,8.0,28,0.25669183253260125
piecewise_sub,8.0,29,0.257026291931097
piecewise_sub,8.0,30,0.2614322691975841
piecewise_sub,8.0,31,0.22949336550060315
piecewise_sub,8.0,32,0.22634445200816883
piecewise_sub,8.0,33,0.24304761904761904
piecewise_sub,8.0,34,0.22250361794500723
piecewise_sub,8.0,35,0.22283134472750726
piecewise_sub,8.0,36,0.20877659574468085
piecewise_sub,8.0,37,0.23435764531654943
piecewise_sub,8.0,38,0.1989365029715358
piecewise_sub,8.0,39,0.21197867670116025
piecewise_sub,8.0,40,0.19612856099342585
piecewise_sub,8.0,41,0.18908666472133062
piecewise_sub,8.0,42,0.17805500425290616
piecewise_sub,8.0,43,0.18287099380554808
piecewise_sub,8.0,44,0.1950526016491328
piecewise_sub,8.0,45,0.1732466326056665
piecewise_sub,8.0,46,0.17259461924304606
piecewise_sub,8.0,47,0.16491473954683486
piecewise_sub,8.0,48,0.15668523676880222
piecewise_sub,8.0,49,0.17983074753173484
piecewise_sub,8.0,50,0.15963918607090413
piecewise_sub,8.0,51,0.15601420328450954
piecewise_sub,8.0,52,0.16097775820303897
piecewise_sub,8.0,53,0.1437151437151437
piecewise_sub,8.0,54,0.14757614757614756
piecewise_sub,8.0,55,0.1437403400309119
piecewise_sub,8.0,56,0.13777490297542044
piecewise_sub,8.0,57,0.14685590380445496
piecewise_sub,8.0,58,0.1603250099088387
piecewise_sub,8.0,59,0.13821596244131457
piecewise_sub,8.0,60,0.13818117480537861
piecewise_sub,8.0,61,0.13147199151793604
piecewise_sub,8.0,62,0.127444009953786
piecewise_sub,8.0,63,0.13353917406406793
piecewise_sub,8.0,64,0.12891092494443496
piecewise_sub,8.0,65,0.11869709238130291
piecewise_sub,8.0,66,0.1268724057029417
piecewise_sub,8.0,67,0.12790300546448088
piecewise_sub,8.0,68,0.11642214860388074
piecewise_sub,8.0,69,0.12269548633184997
piecewise_sub,8.0,70,0.1166313731878156
piecewise_sub,8.0,71,0.1160529252351347
piecewise_sub,16.0,1,1.0
piecewise_sub,16.0,2,1.0
piecewise_sub,16.0,3,1.0
piecewise_sub,16.0,4,0.9919028340080972
piecewise_sub,16.0,5,1.0
piecewise_sub,16.0,6,0.9792207792207792
piecewise_sub,16.0,7,0.9791666666666666
piecewise_sub,16.0,8,0.9651898734177216
piecewise_sub,16.0,9,0.9620418848167539
piecewise_sub,16.0,10,0.9506369426751592
piecewise_sub,16.0,11,0.9508881922675027
piecewise_sub,16.0,12,0.9204771371769384
piecewise_sub,16.0,13,0.9132165605095541
piecewise_sub,16.0,14,0.9146341463414634
piecewise_sub,16.0,15,0.9141234918381831
piecewise_sub,16.0,16,0.9077961019490255
piecewise_sub,16.0,17,0.8934036939313984
piecewise_sub,16.0,18,0.8661887694145759
piecewise_sub,16.0,19,0.8751418842224744
piecewise_sub,16.0,20,0.859968766267569
piecewise_sub,16.0,21,0.8568265682656827
piecewise_sub,16.0,22,0.8621495327102804
piecewise_sub,16.0,23,0.8457368161655988
piecewise_sub,16.0,24,0.8341463414634146
piecewise_sub,16.0,25,0.8238993710691824
piecewise_sub,16.0,26,0.8228602383531961
piecewise_sub,16.0,27,0.8128593831677993
piecewise_sub,16.0,28,0.8019874861980125
piecewise_sub,16.0,29,0.8025545502927088
piecewise_sub,16.0,30,0.7989965506428347
piecewise_sub,16.0,31,0.7963115882191026
piecewise_sub,16.0,32,0.7803752691479545
piecewise_sub,16.0,33,0.7834119496855346
piecewise_sub,16.0,34,0.781664656212304
piecewise_sub,16.0,35,0.7623762376237624
piecewise_sub,16.0,36,0.7649286338479464
piecewise_sub,16.0,37,0.764287920914427
piecewise_sub,16.0,38,0.771570453134699
piecewise_sub,16.0,39,0.7550960118168389
piecewise_sub,16.0,40,0.7459968602825746
piecewise_sub,16.0,41,0.7358490566037735
piecewise_sub,16.0,42,0.7296965982224947
piecewise_sub,16.0,43,0.7272079772079773
piecewise_sub,16.0,44,0.717008797653959
piecewise_sub,16.0,45,0.7043997346893655
piecewise_sub,16.0,46,0.697992700729927
piecewise_sub,16.0,47,0.7074335548172758
piecewise_sub,16.0,48,0.698314740090197
piecewise_sub,16.0,49,0.689037497014569
piecewise_sub,16.0,50,0.6910362364907819
piecewise_sub,16.0,51,0.6920261437908497
piecewise_sub,16.0,52,0.6938901460604814
piecewise_sub,16.0,53,0.6695721077654516
piecewise_sub,16.0,54,0.6625218573926559
piecewise_sub,16.0,55,0.6578249336870027
piecewise_sub,16.0,56,0.6624040920716112
piecewise_sub,16.0,57,0.6573883803474687
piecewise_sub,16.0,58,0.6478244700632205
piecewise_sub,16.0,59,0.6389432485322897
piecewise_sub,16.0,60,0.6364526233359437
piecewise_sub,16.0,61,0.6339141368780312
piecewise_sub,16.0,62,0.6498693542366555
piecewise_sub,16.0,63,0.6290661070304302
piecewise_sub,16.0,64,0.6207553707553708
piecewise_sub,16.0,65,0.6308038808038808
piecewise_sub,16.0,66,0.6113031455236778
piecewise_sub,16.0,67,0.6324987397076122
piecewise_sub,16.0,68,0.6187560425394779
piecewise_sub,16.0,69,0.6068601583113457
piecewise_sub,16.0,70,0.6035143769968051
piecewise_sub,16.0,71,0.5928283141881403
piecewise_sub,32.0,1,1.0
piecewise_sub,32.0,2,1.0
piecewise_sub,32.0,3,1.0
piecewise_sub,32.0,4,1.0
piecewise_sub,32.0,5,1.0
piecewise_sub,32.0,6,1.0
piecewise_sub,32.0,7,1.0
piecewise_sub,32.0,8,1.0
piecewise_sub,32.0,9,1.0
piecewise_sub,32.0,10,1.0
piecewise_sub,32.0,11,1.0
piecewise_sub,32.0,12,1.0
piecewise_sub,32.0,13,1.0
piecewise_sub,32.0,14,1.0
piecewise_sub,32.0,15,1.0
piecewise_sub,32.0,16,1.0
piecewise_sub,32.0,17,1.0
piecewise_sub,32.0,18,1.0
piecewise_sub,32.0,19,1.0
piecewise_sub,32.0,20,1.0
piecewise_sub,32.0,21,1.0
piecewise_sub,32.0,22,1.0
piecewise_sub,32.0,23,1.0
piecewise_sub,32.0,24,1.0
piecewise_sub,32.0,25,1.0
piecewise_sub,32.0,26,1.0
piecewise_sub,32.0,27,1.0
piecewise_sub,32.0,28,1.0
piecewise_sub,32.0,29,0.9995988768551946
piecewise_sub,32.0,30,0.9996994289149383
piecewise_sub,32.0,31,1.0
piecewise_sub,32.0,32,0.9996447602131439
piecewise_sub,32.0,33,0.9996600951733514
piecewise_sub,32.0,34,1.0
piecewise_sub,32.0,35,0.9996873045653534
piecewise_sub,32.0,36,0.9997301672962763
piecewise_sub,32.0,37,0.9989568845618915
piecewise_sub,32.0,38,0.9984953355401746
piecewise_sub,32.0,39,0.9993197278911564
piecewise_sub,32.0,40,0.9990607388854101
piecewise_sub,32.0,41,0.9989401165871754
piecewise_sub,32.0,42,0.9990969295605057
piecewise_sub,32.0,43,0.9987396017141417
piecewise_sub,32.0,44,0.9992670412900073
piecewise_sub,32.0,45,0.9987593052109182
piecewise_sub,32.0,46,0.9981338931653837
piecewise_sub,32.0,47,0.9981432360742706
piecewise_sub,32.0,48,0.9982421875
piecewise_sub,32.0,49,0.9984368021438143
piecewise_sub,32.0,50,0.9977006208323752
piecewise_sub,32.0,51,0.9970839408456571
piecewise_sub,32.0,52,0.9979906229068989
piecewise_sub,32.0,53,0.9972144846796658
piecewise_sub,32.0,54,0.9979423868312757
piecewise_sub,32.0,55,0.998435972629521
piecewise_sub,32.0,56,0.9973343488194973
piecewise_sub,32.0,57,0.997672450275074
piecewise_sub,32.0,58,0.9976525821596244
piecewise_sub,32.0,59,0.9966486687767641
piecewise_sub,32.0,60,0.9977645305514158
piecewise_sub,32.0,61,0.996952961340697
piecewise_sub,32.0,62,0.9967672413793104
piecewise_sub,32.0,63,0.9961712495649148
piecewise_sub,32.0,64,0.9962699822380107
piecewise_sub,32.0,65,0.9957969065232011
piecewise_sub,32.0,66,0.994337680164722
piecewise_sub,32.0,67,0.9967007588254702
piecewise_sub,32.0,68,0.9962158604804212
piecewise_sub,32.0,69,0.9966782663714014
piecewise_sub,32.0,70,0.9957426679280984
piecewise_sub,32.0,71,0.992969848461178
piecewise_sub,64.0,1,1.0
piecewise_sub,64.0,2,1.0
piecewise_sub,64.0,3,1.0
piecewise_sub,64.0,4,1.0
piecewise_sub,64.0,5,1.0
piecewise_sub,64.0,6,1.0
piecewise_sub,64.0,7,1.0
piecewise_sub,64.0,8,1.0
piecewise_sub,64.0,9,1.0
piecewise_sub,64.0,10,1.0
piecewise_sub,64.0,11,1.0
piecewise_sub,64.0,12,1.0
piecewise_sub,64.0,13,1.0
piecewise_sub,64.0,14,1.0
piecewise_sub,64.0,15,1.0
piecewise_sub,64.0,16,1.0
piecewise_sub,64.0,17,1.0
piecewise_sub,64.0,18,1.0
piecewise_sub,64.0,19,1.0
piecewise_sub,64.0,20,1.0
piecewise_sub,64.0,21,1.0
piecewise_sub,64.0,22,1.0
piecewise_sub,64.0,23,1.0
piecewise_sub,64.0,24,1.0
piecewise_sub,64.0,25,1.0
piecewise_sub,64.0,26,1.0
piecewise_sub,64.0,27,1.0
piecewise_sub,64.0,28,1.0
piecewise_sub,64.0,29,1.0
piecewise_sub,64.0,30,1.0
piecewise_sub,64.0,31,1.0
piecewise_sub,64.0,32,1.0
piecewise_sub,64.0,33,1.0
piecewise_sub,64.0,34,1.0
piecewise_sub,64.0,35,1.0
piecewise_sub,64.0,36,1.0
piecewise_sub,64.0,37,1.0
piecewise_sub,64.0,38,1.0
piecewise_sub,64.0,39,1.0
piecewise_sub,64.0,40,1.0
piecewise_sub,64.0,41,1.0
piecewise_sub,64.0,42,1.0
piecewise_sub,64.0,43,1.0
piecewise_sub,64.0,44,1.0
piecewise_sub,64.0,45,1.0
piecewise_sub,64.0,46,1.0
piecewise_sub,64.0,47,1.0
piecewise_sub,64.0,48,1.0
piecewise_sub,64.0,49,1.0
piecewise_sub,64.0,50,1.0
piecewise_sub,64.0,51,1.0
piecewise_sub,64.0,52,1.0
piecewise_sub,64.0,53,1.0
piecewise_sub,64.0,54,1.0
piecewise_sub,64.0,55,1.0
piecewise_sub,64.0,56,1.0
piecewise_sub,64.0,57,1.0
piecewise_sub,64.0,58,1.0
piecewise_sub,64.0,59,1.0
piecewise_sub,64.0,60,1.0
piecewise_sub,64.0,61,1.0
piecewise_sub,64.0,62,1.0
piecewise_sub,64.0,63,1.0
piecewise_sub,64.0,64,1.0
piecewise_sub,64.0,65,1.0
piecewise_sub,64.0,66,1.0
piecewise_sub,64.0,67,1.0
piecewise_sub,64.0,68,0.9996676084427456
piecewise_sub,64.0,69,1.0
piecewise_sub,64.0,70,0.9998421717171717
piecewise_sub,64.0,71,1.0
piecewise_sub,inf,1,1.0
piecewise_sub,inf,2,1.0
piecewise_sub,inf,3,1.0
piecewise_sub,inf,4,1.0
piecewise_sub,inf,5,1.0
piecewise_sub,inf,6,1.0
piecewise_sub,inf,7,1.0
piecewise_sub,inf,8,1.0
piecewise_sub,inf,9,1.0
piecewise_sub,inf,10,1.0
piecewise_sub,inf,11,1.0
piecewise_sub,inf,12,1.0
piecewise_sub,inf,13,1.0
piecewise_sub,inf,14,1.0
piecewise_sub,inf,15,1.0
piecewise_sub,inf,16,1.0
piecewise_sub,inf,17,1.0
piecewise_sub,inf,18,1.0
piecewise_sub,inf,19,1.0
piecewise_sub,inf,20,1.0
piecewise_sub,inf,21,1.0
piecewise_sub,inf,22,1.0
piecewise_sub,inf,23,1.0
piecewise_sub,inf,24,1.0
piecewise_sub,inf,25,1.0
piecewise_sub,inf,26,1.0
piecewise_sub,inf,27,1.0
piecewise_sub,inf,28,1.0
piecewise_sub,inf,29,1.0
piecewise_sub,inf,30,1.0
piecewise_sub,inf,31,1.0
piecewise_sub,inf,32,1.0
piecewise_sub,inf,33,1.0
piecewise_sub,inf,34,1.0
piecewise_sub,inf,35,1.0
piecewise_sub,inf,36,1.0
piecewise_sub,inf,37,1.0
piecewise_sub,inf,38,1.0
piecewise_sub,inf,39,1.0
piecewise_sub,inf,40,1.0
piecewise_sub,inf,41,1.0
piecewise_sub,inf,42,1.0
piecewise_sub,inf,43,1.0
piecewise_sub,inf,44,1.0
piecewise_sub,inf,45,1.0
piecewise_sub,inf,46,1.0
piecewise_sub,inf,47,1.0
piecewise_sub,inf,48,1.0
piecewise_sub,inf,49,1.0
piecewise_sub,inf,50,1.0
piecewise_sub,inf,51,1.0
piecewise_sub,inf,52,1.0
piecewise_sub,inf,53,1.0
piecewise_sub,inf,54,1.0
piecewise_sub,inf,55,1.0
piecewise_sub,inf,56,1.0
piecewise_sub,inf,57,1.0
piecewise_sub,inf,58,1.0
piecewise_sub,inf,59,1.0
piecewise_sub,inf,60,1.0
piecewise_sub,inf,61,1.0
piecewise_sub,inf,62,1.0
piecewise_sub,inf,63,1.0
piecewise_sub,inf,64,1.0
piecewise_sub,inf,65,1.0
piecewise_sub,inf,66,1.0
piecewise_sub,inf,67,1.0
piecewise_sub,inf,68,1.0
piecewise_sub,inf,69,1.0
piecewise_sub,inf,70,1.0
piecewise_sub,inf,71,1.0
